id;timestamp;category;product;brand;size;price;availability
0633d9fd9a3271730fae687f105c7a3a;2019-11-12 00:46:19 0000;Juices;B Natural Dakshin Pink Guava  (750 ml);B Natural;750 ml Plastic Bottle;95;TRUE
8687c5317c6629f89fe62e0233563246;2019-11-28 00:31:50 0000;Chocolates & Sweets;Parle Melody Chocolaty Toffee  (195.5 g);Parle;195.5 g;50;TRUE
cf7eeba428641c14e43aa18ada1b5491;2019-11-04 00:48:32 0000;Household Care|Pet Food;Whiskas Adult (+1 year) Fish 3 kg Dry Cat Food;Whiskas;3 kg;680;TRUE
9eb4d8359a3cbe7af6c5ac1c3149940e;2019-11-26 00:33:04 0000;Creams, Lotions, Skin Care;Enchanteur Romantic Perfumed Body Lotion  (250 ml);Enchanteur;250 ml;182;TRUE
b84c9f6fc53da0c6921147063d894703;2019-11-24 00:32:29 0000;Hair Care;Pantene Hair Fall Control Shampoo  (180 ml);Pantene;180 ml;112;TRUE
096350720c2fe81c4c9072948d7eb974;2019-11-14 00:47:41 0000;Paper & Disposables;Flipkart Supermart Home Essentials 1 Ply White Napkins  (Buy 1 Get 1 Free)  (100 Sheets);Flipkart Supermart Home Essentials;100 Sheets;69;TRUE
34d8d69d604d50aacc5a9399d8f3f08a;2019-11-24 00:25:13 0000;Masalas & Spices;Suhana Biryani Masala  (100 g);Suhana;100 g;107;TRUE
e4e1e86be08e49eb95569b5e3a015b4f;2019-11-23 03:08:55 0000;Masalas & Spices;Soul Punjabi Chole Instant Masala Mix  (65 g);Soul;65 g;49;TRUE
ebc85283940eb693bf66a2a2d21be8b6;2019-11-26 00:32:17 0000;Soaps & Body Wash;Himalaya Fresh Start Oil Clear Strawberry Face Wash  (100 ml);Himalaya;100 ml;126;TRUE
44dc833822a0a77db439d22fd372c481;2019-11-28 00:25:24 0000;Atta & Flours;Flipkart Supermart Select Chiroti Rawa  (1 kg);Flipkart Supermart Select;1 kg;57;TRUE
3f54512a0f816a109c4fe099481bdef5;2019-11-25 00:27:48 0000;Chocolates & Sweets;m&m's Milk Chocolate Truffles  (100 g);m&m's;100 g;147;TRUE
7636e4cd0899c95c009b2199c97be45b;2019-11-11 00:32:25 0000;Baking;Bluebird Superfine Self Rising Flour Powder  (500 g);Bluebird;500 g;49;TRUE
c0c0364684e6d117e72d0bea6888331f;2019-11-07 00:30:25 0000;Ready To Cook;Del Monte Cocktail Fruits  (439 g);Del Monte;1;127;TRUE
6a27074f7ba8fdcc79166f403bb6ec06;2019-11-15 00:25:21 0000;Masalas & Spices;Eastern Amchur Powder  (100 g);Eastern;100 g;34;TRUE
d496f254ee7dec96f9be24630639fd08;2019-11-28 00:45:49 0000;Floor & Other Cleaners;Harpic Germ and Stain Blaster Floral Liquid Toilet Cleaner  (750 ml);Harpic;750 ml;124;TRUE
466a530e1c6790d2d12872e184163688;2019-11-20 00:28:17 0000;Ketchups & Spreads;Veeba Sweet Onion Sauce  (350 g);Veeba;350 g Plastic Bottle;116;TRUE
c7abe3be418017934769f84618f6f6f0;2019-11-01 00:33:46 0000;Oral Care;Colgate Kids Spiderman Toothpaste  (80 g);Colgate;80 g;86;TRUE
b578496b5a98e446c978a4b68ad977a8;2019-11-22 00:39:11 0000;Pooja Needs;Deepa Jyothi Lamp Oil 1 L;Deepa Jyothi;Sales Package 1 L 1 L;118;TRUE
65f4cf9bbd27578f24e904f04026c5b2;2019-11-04 00:25:01 0000;Atta & Flours;Pro Nature Organic Kodo Millet  (500 g);Pro Nature;500 g;103;TRUE
daa038e2a96cfe654a2411b1459f1c66;2019-11-08 00:24:47 0000;Chocolates & Sweets;Falero Wah Wah Candy;Falero;489.6 g;136;TRUE
77868efcea4ed91accf4e73baf654b7c;2019-11-16 00:37:32 0000;Repellants & Fresheners;Good knight Activ+ Mosquito Vaporiser  (Rs 14 Savings Pack)  (1 Unit 1 Refill);Good knight;1 Unit 1 Refill;85;TRUE
3e92fef7103f1df33c28a35d28aea34e;2019-11-28 00:34:00 0000;Creams, Lotions, Skin Care;Beardo Ultraglow All In 1 Lotion  (100 g);Beardo;100 g;225;TRUE
b6d0fab3ef5e70f6d86b543256abd276;2019-11-16 00:38:52 0000;Pooja Needs;Om Bhakti Cotton Wick;Om Bhakti;1;23;TRUE
3bd37e7e287f0c6bfff8f458c54382f0;2019-11-23 03:04:46 0000;Masalas & Spices;ITC Master Chef Mutton Chukka Masala  (50 g);ITC Master Chef;50 g;27;TRUE
0e47fa3e38eeb6cb07afed11ed87cc3d;2019-11-05 00:32:46 0000;Chocolates & Sweets;Candyman Eclairs Toffee;Candyman;270 g;50;TRUE
2fba0711d80a672241e7cb3a06f0d334;2019-11-30 00:32:30 0000;Oral Care;Listerine Mild Taste Mouthwash - Cool Mint  (250 ml);Listerine;250 ml;125;TRUE
50d8897539d914a83ce9ed2b6f6d8bfb;2019-11-08 00:25:05 0000;Masalas & Spices;Flipkart Supermart Select Nutmeg  (100 g);Flipkart Supermart Select;100 g;113;TRUE
7c2c2965df9ccbbabeb75c61c3618dec;2019-11-30 00:25:08 0000;Biscuits;Britannia Treat Orange Cream Biscuits  (120 g);Britannia;120 g;30;TRUE
eeb0dddbc70d8b0ac940dc8c6608112c;2019-11-01 00:24:27 0000;Chips,Namkeen & Snacks;Haldiram's Punjabi Tadka  (15% Extra in Pack)  (200 g);Haldiram's;200 g;48;TRUE
98cb4deb439619e6a09db04491554d55;2019-11-30 00:26:53 0000;Chocolates & Sweets;Dizzle Calcutta Pan Mouth Freshener  (130 g);Dizzle;130 g;107;TRUE
0a45202f367a7794d9631c863b5b7f46;2019-11-15 00:32:33 0000;Creams, Lotions, Skin Care;Himalaya Shine Lip Care Strawberry  (Pack of: 1, 4.5 g);Himalaya;Flavor Strawberry @322/10g Strawberry;145;TRUE
34c0e4af6543096235d7f910d7c08a68;2019-11-22 00:25:28 0000;Chips,Namkeen & Snacks;Bikano Bikaneri Bhujia  (400 g);Bikano;400 g;89;TRUE
ac967da424a22c644d3dee3cddd6788d;2019-11-01 00:24:50 0000;Masalas & Spices;Badshah Nawabi Meat Masala  (50 g);Badshah;50 g;40;TRUE
5dfe9c47047cc9374ec4c1daa725ad22;2019-11-27 00:31:10 0000;Chocolates & Sweets;Cadbury Dark Milk Original Rich and Creamy Bars  (156 g);Cadbury;156 g;197;TRUE
f68392515568bbc88b39645e5a05d426;2019-11-22 00:23:59 0000;Masalas & Spices;JK Kasuri Methi Leaf  (100 g);JK;100 g;72;TRUE
bc79a4646f84de2a0427fa8b7d052f2d;2019-11-20 00:30:39 0000;Juices;Paper Boat Juice - Guava  (1 L);Paper Boat;1 L Tetrapack;77;TRUE
a5b9818e239ef6b46975f66c5bb0f6aa;2019-11-05 00:25:30 0000;Masalas & Spices;Kohinoor Punjabi Paneer Butter Masala  (15 g);Kohinoor;15 g;10;TRUE
25cc6ecba66b9a38ab22c61301545a13;2019-11-02 00:23:45 0000;Ghee & Oils;Emami Healthy & Tasty Kachchi Ghani Mustard Oil Plastic Bottle  (1 L);Emami;1 L Plastic Bottle;103;TRUE
200fc082e66aeafc729f08cc46de3fcd;2019-11-05 00:26:07 0000;Atta & Flours;Double Horse Semolina Roasted Rava  (1 kg);Double Horse;1 kg;92;TRUE
545d5c3c9350c7ef8d2be59a7a51b651;2019-11-18 00:39:27 0000;Wellness & Common Pharma;Patanjali Special Chyawanprash  (500 g);Patanjali;500 g;135;TRUE
0f7a96dcb9cf7846184884c61eb8e3e6;2019-11-23 03:16:30 0000;Juices;Real Mixed Berries  (1 L);Real;1 L Tetrapack;110;TRUE
9aa80e61c77a77e36740c8cf3014130c;2019-11-11 00:34:42 0000;Oral Care;Oral-B Cavity Defense 123 Black Soft Toothbrush  (Pack of 4);Oral-B;Pack of 4;93;TRUE
79989ba7813fc1409ad8c731f7eeee32;2019-11-03 00:35:01 0000;Soaps & Body Wash;Lifebuoy Nature Hand Wash Refill Pouch  (750 ml);Lifebuoy;750 ml;99;TRUE
30f7c7e1be121613e984b05771532366;2019-11-05 00:31:21 0000;Chocolates & Sweets;Alpenliebe Cola Jelly Candy  (Pack of 2);Alpenliebe;145.6 g;45;TRUE
ae0c85ad63e3f2f2627535fcf53f56f2;2019-11-14 00:29:22 0000;Chocolates & Sweets;Mo'plleez Gulab Jamun Tin  (1 kg);Mo'plleez;1 kg;148;TRUE
a8e030fabbfdf925cea29301f88c74d6;2019-11-22 00:31:05 0000;Cooking Sauces & Vinegar;Weikfield Red Chilli Sauce  (200 g);Weikfield;200 g Plastic Bottle;35;TRUE
fd5d94d937de9c387f8a03d881b7d801;2019-11-11 00:28:19 0000;Soft Drinks;Kingfisher Radler Mint and Lime Flavours Can  (300 ml);Kingfisher;300 ml, Can;38;TRUE
36b50a6a923fe023344fcff8f8b5a1d7;2019-11-24 00:25:17 0000;Masalas & Spices;MTR Lemon Rice with Tomato Rice Powder  (2 x 50 g);MTR;100 g;26;TRUE
64a174d0a27bdb987a0d0935cab40651;2019-11-20 00:31:20 0000;Ready To Cook;Aachi Bajji Bonda Powder 200 g;Aachi;200 g;28;TRUE
954076c7bda15376308e9eaba586bbc9;2019-11-23 03:29:37 0000;Hair Care;Parachute Pure Coconut Hair Oil  (300 ml);Parachute;300 ml;107;TRUE
87566bcc5a1ad21ae1e2439666cc9456;2019-11-27 00:38:27 0000;Utensil Cleaners;Pril Dish Cleaning Gel  (Kraft, 750);Pril;750;124;TRUE
7873274ee184a64f313722d04e316d50;2019-11-15 00:30:34 0000;Soaps & Body Wash;Patanjali Honey-Orange Face Wash  (60 g);Patanjali;60 g;45;TRUE
35d3aedce5eb69e3a956ac708f79c3ba;2019-11-23 00:42:08 0000;Paper & Disposables;Paseo Serviettes White Napkins  (100 Sheets);Paseo;100 Sheets;45;TRUE
757da340378887ec1a1796383c6cb2a9;2019-11-10 00:25:58 0000;Dry Fruits, Nuts & Seeds;Flipkart Supermart Select Abjosh Raisins  (200 g);Flipkart Supermart Select;200 g;108;TRUE
a553a92945f75db0526f9daad4177ad3;2019-11-14 00:30:10 0000;Hair Care;Wow Skin Science Coconut Milk Shampoo  (200 ml);Wow Skin Science;200 ml;281;TRUE
24c77f1032e7bbf8b5655931ec5d13f4;2019-11-23 02:50:16 0000;Masalas & Spices;Kumbh Mustard Small  (200 g);Kumbh;200 g;24;TRUE
5ea8064eec3c6ad95ef7b3c4551ccbbe;2019-11-09 00:29:57 0000;Hair Care;Patanjali Kesh Kanti Shikakai Hair Cleanser  (200 ml);Patanjali;200 ml;95;TRUE
5bdd4bfd08f46da9c36ef26141fce1fb;2019-11-26 00:27:25 0000;Chocolates & Sweets;Priyagold Magic Cake Fruit  (150 g);Priyagold;150 g;29;TRUE
4ce32afcfdd49ecfdfc982b10313b1ac;2019-11-08 00:34:09 0000;Repellants & Fresheners;Odomos Naturals Mosquito Repellent;Odomos Naturals;80 g;56;TRUE
c00afa61a79f2515725350e01c609a2a;2019-11-11 00:34:11 0000;Creams, Lotions, Skin Care;Nivea Body Milk Nourishing Lotion  (400 ml);Nivea;400 ml;303;TRUE
1890875298930d3ccc32529e879e9708;2019-11-02 00:26:08 0000;Rice & Rice Products;Daawat Brown Basmati Rice  (5 kg);Daawat;5 kg;634;TRUE
8cf41b6d93f7055a04dd33b8ad873942;2019-11-04 00:33:40 0000;Oral Care;Sensodyne Fresh Gel Toothpaste  (Buy 2 Get 1 (150g Each) Free)  (300 g, Pack of 2);Sensodyne;2x150 g;352;TRUE
eb37faa24d95aa765d36822802d5f196;2019-11-06 00:28:20 0000;Chocolates & Sweets;Fabelle Choco Deck Fruit and Nut Bars  (128 g);Fabelle;128 g;144;TRUE
d30eb362191d1b6d412927e895ce8389;2019-11-23 03:10:37 0000;Chips,Namkeen & Snacks;Haldiram's Moong Dal  (350 g);Haldiram's;350 g;84;TRUE
f2b56de3e492455a97fe6f3d0741208d;2019-11-18 00:40:44 0000;Dairy;Heritage Flavoured Milk  (Badam);Heritage;200 ml;25;TRUE
39d6a39de45f0fddceef8db3154c0a9c;2019-11-28 00:31:44 0000;Chocolates & Sweets;Alpenliebe Strawberry Toffee  (3 x 36 g);Alpenliebe;3x36 g;58;TRUE
79b35202ca24ef3e6339f6ea3ea42a42;2019-11-12 01:03:21 0000;Chocolates & Sweets;Cadbury Bournville Rich Cocoa Dark Chocolate Bars  (80 g);Cadbury;80 g;88;TRUE
81732b7e11a18d19fe1e2233d6d74c47;2019-11-02 00:33:54 0000;Baby Bath & Skin Care;Dabur Lal Tail  (100 ml);Dabur;100 ml;75;TRUE
fbcd54c4ae05949b993983a57d60796d;2019-11-05 00:26:12 0000;Chips,Namkeen & Snacks;Haldiram's Boondi  (200 g);Haldiram's;200 g;44;SNSETFPYYWPSSGXG
9d51ee92a650a7a565d138d541c9fc77;2019-11-30 00:35:43 0000;Baby Bath & Skin Care;Himalaya baby cream extra soft and gentle  (200 ml);Himalaya;200 ml;218;TRUE
5e787f1059a940ea60ca14ff094bed1d;2019-11-05 00:37:02 0000;Baby Bath & Skin Care;Himalaya Khus Khus Baby Powder  (100 g);Himalaya;100 g;63;TRUE
4393a76f44f83cd92349702ef4e63850;2019-11-16 00:31:15 0000;Soaps & Body Wash;Himalaya Fairness Kesar and Moisturizing Aloe Vera Face Wash  (200 ml);Himalaya;2x100 ml;225;TRUE
26d9c0d98b613fec6d35749b7e8d6186;2019-11-23 03:33:13 0000;Oral Care;Listerine Cavity Fighter Mouthwash  (250 ml);Listerine;250 ml;124;TRUE
a2a760bec06bd3460c04eb1dd2f91b7e;2019-11-23 02:59:37 0000;Masalas & Spices;Keya Sri Lankan Cinnamon Powder  (50 g);Keya;50 g;151;TRUE
2dab83d567401c33f20377af1bf0e388;2019-11-15 00:27:01 0000;Breakfast Cereals;Quaker Oats Plus Multigrain Advantage  (600 g, Pouch);Quaker;600 g Pouch;134;TRUE
6001518c64f9805bcabc431a517f05a5;2019-11-15 00:22:42 0000;Biscuits;Parle 20-20 Butter Cookies  (33% Extra in Pack)  (150 g);Parle;150 g;20;TRUE
453daae263045a91d4a3743884b84193;2019-11-23 00:22:12 0000;Rice & Rice Products;Pansari Tasty Basmati Rice (Broken Grain)  (5 kg);Pansari;5 kg;382;TRUE
56b6b82ef2f52c6308ff134735e2f58b;2019-11-30 00:30:45 0000;Soaps & Body Wash;Pond's Men Energy Charge Face Wash  (100 g);Pond's Men;100 g;174;TRUE
66d11dd3b81e5ae131a23d434afa2b28;2019-11-25 00:30:32 0000;Ready To Cook;777 Dhideer Lemon Rice Paste 300 g;777 Dhideer;300 g;85;TRUE
5757d74e20e396ad38ce1bb739ca8f60;2019-11-26 00:31:53 0000;Creams, Lotions, Skin Care;Olay Age Protect Anti-Ageing Cream  (18 g);Olay;18 g;181;TRUE
558dd8cb341e9e172b718385b58be790;2019-11-30 00:33:31 0000;Deos, Perfumes & Talc;Cinthol Dive Deodorant Spray - For Men  (150 ml);Cinthol;150 ml;144;TRUE
c6a3aa522de006044a5eb2d8568b72ef;2019-11-03 00:24:38 0000;Atta & Flours;Pillsbury Atta with Multigrains  (5 kg);Pillsbury;5 kg;266;TRUE
43a4eea177867cd142dace813f275909;2019-11-15 00:33:25 0000;Oral Care;Colgate Sensitive Ultra Soft Toothbrush  (Pack of 4);Colgate;Pack of 4;99;TRUE
c64bab0290d968a402eacf81a0e901e5;2019-11-04 00:35:19 0000;Soaps & Body Wash;Patanjali Neem & Tulsi Face Wash  (60 g);Patanjali;60 g;45;FCWEVT77HYH48PVM
523b51f67b7211ef0edb78dc36ce5fb4;2019-11-08 00:28:59 0000;Soaps & Body Wash;Pears Naturale Aloe Vera Detoxifying Bathing Bar  (6 x 125 g);Pears;6x125 g;246;TRUE
7b3677b39f94027b19b7523c734b824b;2019-11-06 00:25:43 0000;Masalas & Spices;Soul Butter Chicken Instant Masala Mix  (65 g);Soul;65 g;49;TRUE
9dee69930bfc7fb40c44ba9994463375;2019-11-10 00:27:34 0000;Soft Drinks;Gatorade Blue Bolt Flavour Energy Drink  (500 ml, Blue Bolt Flavour Flavored);Gatorade;500 ml;50;TRUE
c985339bf063b3ce5b9019d882a97c74;2019-11-17 00:34:01 0000;Hair Care;Garnier Color Naturals Creme Hair Color  (Shade 5, Light Brown);Garnier;1;162;TRUE
783253811a9aa542802609e11a1112e7;2019-11-01 00:31:12 0000;Ketchups & Spreads;Fun Foods Garlic Mayonnaise 250 g;Fun Foods;250 g;66;TRUE
af48e628aeba52669ee7f93d1159cc60;2019-11-21 00:26:44 0000;Noodles & Pasta;Rajdhani Long Cut Vermicelli 150 g  (Roasted);Rajdhani;150 g;15;TRUE
dde6cf0f99fd2ee4b52fc5a015b84de4;2019-11-09 00:26:12 0000;Chips,Namkeen & Snacks;Haldiram's Dal Biji  (400 g);Haldiram's;400 g;81;TRUE
162a207735fcec9896c98f0bf88e281e;2019-11-23 03:35:22 0000;Creams, Lotions, Skin Care;Vaseline Lip Care Aloe Soothe  (Pack of: 1, 10 g);Vaseline;Flavor Aloe Soothe @38/10g Aloe Soothe;38;TRUE
9e78dfb5263d6e43ed234247b2f5fc4c;2019-11-11 00:31:42 0000;Soaps & Body Wash;Palmolive Aroma Morning Tonic Shower Gel  (250 ml);Palmolive;250 ml;149;TRUE
4da401a6a7721fc617a9be96026bb78e;2019-11-28 00:26:58 0000;Tea;Organic India Ginger, Tulsi Tea Tin  (100 g);Organic India;100 g Tin;178;TRUE
4249c647420f09b8e70a81ecb9a60129;2019-11-20 00:36:08 0000;Wellness & Common Pharma;JK Sat Isabgol Drink  (100 g);JK;100 g;94;TRUE
883ab8e64284df45caf167a4ae84f1b1;2019-11-30 00:29:19 0000;Chips,Namkeen & Snacks;Tulsi Roasted Pistachios Lazeez  (200 g);Tulsi;200 g;309;TRUE
91cca25945ce46abd6cc48aa5fc04995;2019-11-04 00:27:36 0000;Breakfast Cereals;RiteBite Max Protein Daily Choco Almond Bar  (50 g, Pouch);RiteBite;50 g Pouch;52;TRUE
a143d4415e5d9209ea32ba6e76176988;2019-11-05 00:37:00 0000;Diapers & Wipes;Pampers Premium Care Pants - New Born  (24 Pieces);Pampers;24 Pieces;293;TRUE
ad729bf543ce7c5e4c312f6bc2765258;2019-11-09 00:42:04 0000;Baby Foods;Similac IQ Plus Infant Formula (Stage 1)  (400 g, Upto 6 Months);Similac;400 g;650;TRUE
e2320b6247b84ed1fce4777ce09694cf;2019-11-01 00:30:59 0000;Chocolates & Sweets;Tic Tac Intenser Mint Candy;Tic Tac;15.5 g;20;TRUE
fa13fc1eb928b255f24453279f033120;2019-11-26 00:27:30 0000;Chocolates & Sweets;Cadbury Dairy Milk Silk Home Treats Bars  (162 g);Cadbury;162 g;170;TRUE
bbca1e52653562566e72f84e9cdbc494;2019-11-14 00:28:01 0000;Breakfast Cereals;Saffola Pongal Surprise Masala Oats  (38 g, Pouch);Saffola;38 g Pouch;15;TRUE
418ae8d67a07316c86aeb9373d2e4a21;2019-11-14 00:30:24 0000;Soaps & Body Wash;Lifebuoy Nature Hand Wash Pump Dispenser  (190 ml);Lifebuoy;190 ml;82;TRUE
47269421ba372a64642b49135c721095;2019-11-22 00:26:44 0000;Noodles & Pasta;Maggi Pazzta Masala Pasta  (65 g);Maggi;65 g;25;TRUE
1c8bb794896503f6eb3fc9a35a1c98b7;2019-11-28 00:23:27 0000;Soft Drinks;Rasna Nagpur Orange (32 Glasses)  (25 ml, 20 g);Rasna;25 ml, 20 g;41;TRUE
7f52ca8e98dd1a88b5ca892c363b9fb6;2019-11-30 00:29:06 0000;Tea;Red Label Natural Care Cardamom, Ginger, Liquorice, Tulsi Tea Box  (500 g);Red Label;500 g Box;260;TRUE
6778742a74005429b31f1bbb0c673d34;2019-11-26 00:29:43 0000;Juices;Paper Boat Coconut Water  (200 ml);Paper Boat;200 ml Plastic Bottle;40;TRUE
b94d81dd3f841d57337d1ec5f580b143;2019-11-07 00:22:28 0000;Dals & Pulses;Flipkart Supermart Select Soya Bean  (500 g);Flipkart Supermart Select;500 g;48;TRUE
cc2b9eae26e5496e1f820fc37a588434;2019-11-23 03:01:55 0000;Ketchups & Spreads;Veeba Sriracha Chilli Garlic Sauce  (320 g);Veeba;320 g Plastic Bottle;116;TRUE
a9f7dd8855d0c7c9a9e170f1ce36cf24;2019-11-01 00:31:02 0000;Chocolates & Sweets;Maiyas Rasgulla Tin  (1 kg);Maiyas;1 kg;143;TRUE
ccca4b062241797ac5cc919a492c365f;2019-11-20 00:40:07 0000;Dairy;Amul Kool Koko  (Chocolate);Amul;200 ml;30;TRUE
648727dff31c6c764bcfda133157cce2;2019-11-10 00:23:36 0000;Masalas & Spices;Sakthi Cumin Powder  (50 g);Sakthi;50 g;33;TRUE
b89a663f9ec4be0df534e619183b96c7;2019-11-23 03:13:07 0000;Health Drink Mix;Complan NutriGro Badam Kheer  (400 g);Complan;400 g Carton;275;TRUE
479724b346ae35bd07e6fa16b6dae489;2019-11-05 00:24:37 0000;Dals & Pulses;Flipkart Supermart Select Brown Chana  (1 kg);Flipkart Supermart Select;1 kg;109;TRUE
62dce5a9d946b7966aa3642a045631f0;2019-11-18 00:24:46 0000;Masalas & Spices;Safe Harvest Jeera with Tamarind Seedless  (700 g);Safe Harvest;700 g;139;TRUE
603f203d0ea487b2be13f949df9a822c;2019-11-28 00:25:13 0000;Chips,Namkeen & Snacks;Lay's American Style Cream and Onion Flavour Chips  (2 x 167 g);Lay's;2x167 g;128;TRUE
aa6415e4f5cfd63d1c20c5063e439b72;2019-11-28 00:55:45 0000;Shaving Needs;Gillette Regular Pre Shave Cream  (33% Extra in Pack)  (70 g);Gillette;70 g;69;TRUE
4038d26edb5445165edbe1e6369ae110;2019-11-30 00:24:15 0000;Dry Fruits, Nuts & Seeds;Pro Nature Organic Walnuts  (200 g);Pro Nature Organic;200 g;479;TRUE
eafb55b8cea5952a3ae3a5e00dd6ad1b;2019-11-04 00:33:17 0000;Oral Care;Colgate Kids 0-2 Extra Soft Toothbrush;Colgate;Pack of 1;29;TRUE
941ad38234e3edb928d24e8003c296e7;2019-11-14 00:34:18 0000;Creams, Lotions, Skin Care;Nivea Shine Caring Lip Balm Strawberry  (Pack of: 1, 4.8 g);Nivea;Flavor Strawberry @331/10g Strawberry;159;TRUE
b59f58524785efd15ed9f9c965ddae30;2019-11-16 00:38:40 0000;Dairy;aavin Flavoured Milk  (Pista);aavin;200 ml;25;TRUE
85e4a75963dc62a6ff33d7c00ce85499;2019-11-05 00:28:55 0000;Soft Drinks;Schweppes Tonic  (300 ml);Schweppes;300 ml;50;TRUE
81feb4d47ffae3686c972a4557f0bca0;2019-11-28 00:31:24 0000;Ketchups & Spreads;Veeba Cheese and Jalapeno Dip  (300 g);Veeba;300 g Glass Bottle;107;TRUE
a2de5f1b0db59aa7461cbdca49df3b5a;2019-11-04 00:47:06 0000;Dairy;Paper Boat Milkshake with Vitamin D  (Vanilla, 180 ml);Paper Boat;180 ml;27;TRUE
35179a95ee2827c35b7731a2250672db;2019-11-23 02:59:54 0000;Atta & Flours;Pro Nature Organic Daliya  (500 g);Pro Nature;500 g;56;TRUE
b03e1e0ae1eccf4e5c468ff49d943d0d;2019-11-03 00:30:10 0000;Juices;Minute Maid Guava Juice  (1 L);Minute Maid;1 L Tetrapack;68;TRUE
9f630b5394ff3150aa5ec9bed00cf0de;2019-11-10 00:31:08 0000;Hair Care;Dabur Vatika Black Shine Shampoo  (340 ml);Dabur Vatika;340 ml;87;TRUE
3c3ff8ee7f475b97207a9992352bf5d8;2019-11-18 00:38:35 0000;Baby Bath & Skin Care;Himalaya Extra Moisturizing Baby Soap  (125 g);Himalaya;125 g;62;TRUE
b68890dda4e3756f73b2426e62f6d319;2019-11-24 00:55:27 0000;Repellants & Fresheners;All Out Anti Dengue 10 Mosquito Coil  (40% Extra in Pack);All Out;10 Coils;33;TRUE
f7b642b141767fe57874fe66239f1eb0;2019-11-06 00:41:33 0000;Paper & Disposables;Homefoil Food Wrapping Super Saver Aluminium Foil  (21 m);Homefoil;21 m;141;TRUE
cd855d2d17ed258a502b863247fe1ece;2019-11-04 00:25:21 0000;Dals & Pulses;Tata Sampann Kabuli Chana (Whole)  (1 kg);Tata Sampann;1 kg;108;TRUE
112611dfeca31ef9752578b4044b1d6f;2019-11-10 00:23:20 0000;Masalas & Spices;777 Madras Rasam Powder  (Buy 1 Get 1(100g Each) Free)  (100 g);777;100 g;56;TRUE
9253f62f2e738f7272554bc3a048b62f;2019-11-22 00:24:13 0000;Masalas & Spices;Sakthi Rasam Powder  (100 g);Sakthi;100 g;66;TRUE
3f3b6a870e198ea5958abf416e2d7dc4;2019-11-26 00:24:50 0000;Rice & Rice Products;Parakh Gold Premium Basmati Rice  (1 kg);Parakh;1 kg;103;TRUE
f52cf71923acba8c533ae92ae3c1244c;2019-11-11 00:23:50 0000;Ghee & Oils;GRB Cow Ghee 1 L Pouch;GRB;1 L Pouch;604;TRUE
e5813eca943144ae0a5c1c4c225ff953;2019-11-17 00:39:01 0000;Paper & Disposables;Freshee Kitchen Roll  (2 Ply, 60 Sheets);Freshee;4 Rolls;231;TRUE
dd52d9bb95d77971a624199666446cc4;2019-11-29 00:25:49 0000;Masalas & Spices;Everest TURMERIC POWDER  (500 g);Everest;500 g;126;TRUE
0fb99637b6788b3da31d2e6d3c4bf9a1;2019-11-29 00:29:08 0000;Chips,Namkeen & Snacks;Atish Papad - Sago Fryums 150 g  (Combo Pack 1  1 Free, 150 g each);Atish Papad;150 g;51;TRUE
278a890adbfd7562190c44b6eda8d212;2019-11-26 00:31:31 0000;Soaps & Body Wash;Patanjali Multani Mitti Body Cleanser  (75 g);Patanjali;75 g;35;TRUE
b62f158f2031b3e8e410a471dfa32cd6;2019-11-23 03:08:10 0000;Biscuits;Dukes Waffy Strawberry Wafer Rolls  (300 g);Dukes;300 g;125;TRUE
6a22bd1f5cdaf80b3fd2921b525e4f31;2019-11-13 00:32:12 0000;Deos, Perfumes & Talc;Yardley London English Lavender Deodorant Roll-on - For Women  (50 ml);Yardley London;50 ml;152;TRUE
3b65da789f3e78b1ea52420c3bff1e2d;2019-11-29 00:38:54 0000;Repellants & Fresheners;Odonil Zipper Multi Fragrance Blocks (Pack of 5)  (50 g);Odonil Zipper;50 g;198;TRUE
1d0ab2dc358a86b26a4ffc68d9dcc896;2019-11-16 00:38:59 0000;Dairy;Milky Mist Cooking Pasteurised Unsalted Butter  (500 g);Milky Mist;500 g;265;TRUE
8e0028be5c09b441bc0787444e8aad2e;2019-11-03 00:32:08 0000;Chips,Namkeen & Snacks;Too Yumm! Veggie Stix Sour Cream n Onion Chips  (12% Extra in Pack)  (80 g);Too Yumm!;80 g;33;TRUE
dfe760dcee32509b6179066aab4b10b9;2019-11-10 00:33:28 0000;Oral Care;Colgate Total Charcoal Deep Clean Toothpaste  (120 g);Colgate;120 g;95;TRUE
8f2032e495e085389f16241245ff6d5d;2019-11-20 00:33:37 0000;Deos, Perfumes & Talc;Dermi Cool Sandal Talc  (125g Dettol Soap Free)  (150 g);Dermi Cool;150 g;94;TRUE
2f4041a3584e92914f7fa4456be55fe5;2019-11-14 00:30:03 0000;Breakfast Cereals;Kwality Original Corn Flakes  (800 g, Pouch);Kwality;800 g Pouch;155;TRUE
c0a7bce683fc26ce850ea4959ad662bd;2019-11-09 00:42:44 0000;Dairy;Heritage Pasturised Table Salted Butter  (100 g);Heritage;100 g;46;TRUE
9cc72d912eca0b148d3203ed71d0b265;2019-11-10 00:33:50 0000;Diapers & Wipes;Pampers Baby-Dry Pants Diaper - New Born  (86 Pieces);Pampers;86 Pieces;786;TRUE
4d4a4ee3c0511657d04d9e3bde8e8354;2019-11-18 00:29:34 0000;Tea;Red Label Natural Care Cardamom, Ginger, Liquorice, Tulsi Tea Box  (500 g);Red Label;500 g Box;208;TRUE
